client_order_id,trader_id,strategy_id,instrument_id,venue_order_id,position_id,account_id,last_trade_id,type,side,quantity,time_in_force,is_reduce_only,is_quote_quantity,filled_qty,liquidity_side,avg_px,slippage,commissions,emulation_trigger,status,contingency_type,order_list_id,linked_order_ids,parent_order_id,exec_algorithm_id,exec_algorithm_params,exec_spawn_id,tags,init_id,ts_init,ts_last
O-20250507-001800-MACD-000-978,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-497,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3454,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1825.1,0.0,['0.00912550 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,1b97e60a-eed7-4e9b-9c29-4ea15e3f42f4,2025-05-07 00:18:00+00:00,2025-05-07 00:18:00+00:00
O-20250507-002100-MACD-000-979,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-482,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3441,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,97383.0,0.0,['0.48691500 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5c576a7e-ea52-4d63-a472-2c02ca61287f,2025-05-07 00:21:00+00:00,2025-05-07 00:21:00+00:00
O-20250507-002100-MACD-000-980,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-483,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3442,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,97383.0,0.0,['0.48691500 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e1f72b1e-6d30-412a-80b6-3fe1471c86f3,2025-05-07 00:21:00+00:00,2025-05-07 00:21:00+00:00
O-20250507-003000-MACD-000-981,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-484,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3446,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,97115.0,0.0,['0.48557500 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,9596da15-8ad8-4c55-9443-c6faf5601669,2025-05-07 00:30:00+00:00,2025-05-07 00:30:00+00:00
O-20250507-003000-MACD-000-982,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-485,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3447,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,97115.0,0.0,['0.48557500 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6d29caa6-fedd-46bf-a397-e41765f6e9ea,2025-05-07 00:30:00+00:00,2025-05-07 00:30:00+00:00
O-20250507-005400-MACD-000-983,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-498,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3467,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1837.89,0.0,['0.00918945 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f1be0cc8-a9e0-4e98-9096-5d2299900006,2025-05-07 00:54:00+00:00,2025-05-07 00:54:00+00:00
O-20250507-005400-MACD-000-984,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-499,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3468,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1837.89,0.0,['0.00918945 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,78bfd982-cd61-4dd3-aac1-9ecc22d20569,2025-05-07 00:54:00+00:00,2025-05-07 00:54:00+00:00
O-20250507-010000-MACD-000-985,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-500,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3471,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1848.7,0.0,['0.00924350 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2a430d71-6252-4abd-9389-11185a65f33c,2025-05-07 01:00:00+00:00,2025-05-07 01:00:00+00:00
O-20250507-010000-MACD-000-986,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-501,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3472,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1848.7,0.0,['0.00924350 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8d119f23-2ae4-4ec7-8dc3-4399a3931e13,2025-05-07 01:00:00+00:00,2025-05-07 01:00:00+00:00
O-20250507-010600-MACD-000-987,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-502,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3475,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1841.0,0.0,['0.00920500 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,e9f24ae1-5698-471e-8696-a219889d040f,2025-05-07 01:06:00+00:00,2025-05-07 01:06:00+00:00
O-20250507-010600-MACD-000-988,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-503,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3476,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1841.0,0.0,['0.00920500 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f1174703-b12e-4c36-8639-14387ab5cc2a,2025-05-07 01:06:00+00:00,2025-05-07 01:06:00+00:00
O-20250507-030600-MACD-000-989,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-504,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3517,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1823.24,0.0,['0.00911620 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,48637774-8fe5-4517-8821-dbedd0a849c4,2025-05-07 03:06:00+00:00,2025-05-07 03:06:00+00:00
O-20250507-030600-MACD-000-990,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-505,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3518,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1823.24,0.0,['0.00911620 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,67b3a96f-8864-46b9-bf44-762a2c505331,2025-05-07 03:06:00+00:00,2025-05-07 03:06:00+00:00
O-20250507-031500-MACD-000-991,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-506,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3522,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1819.58,0.0,['0.00909790 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d1f7996e-71ad-46d1-a13a-40b04b91d7a7,2025-05-07 03:15:00+00:00,2025-05-07 03:15:00+00:00
O-20250507-031500-MACD-000-992,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-507,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3523,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1819.58,0.0,['0.00909790 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,18f66211-8d78-4edd-a4c0-71e84056b5e0,2025-05-07 03:15:00+00:00,2025-05-07 03:15:00+00:00
O-20250507-032400-MACD-000-993,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-508,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3527,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1821.99,0.0,['0.00910995 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,689ddd4f-d9a5-4f0e-a6b5-0f4aab3199b2,2025-05-07 03:24:00+00:00,2025-05-07 03:24:00+00:00
O-20250507-032400-MACD-000-994,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-509,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3528,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1821.99,0.0,['0.00910995 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5fd76d8b-58c1-4643-9662-3ecc34f1fe4e,2025-05-07 03:24:00+00:00,2025-05-07 03:24:00+00:00
O-20250507-032700-MACD-000-995,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-486,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3507,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,96414.3,0.0,['0.48207150 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,07de15f7-d101-44af-a2b5-a3ddffc4449e,2025-05-07 03:27:00+00:00,2025-05-07 03:27:00+00:00
O-20250507-032700-MACD-000-996,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-487,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3508,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,96414.3,0.0,['0.48207150 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f3e545ac-6efa-4e5e-938c-2481a2375155,2025-05-07 03:27:00+00:00,2025-05-07 03:27:00+00:00
O-20250507-043000-MACD-000-997,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-510,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3551,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1826.8,0.0,['0.00913400 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,561573df-a6ff-42b0-b733-9c65c1538de1,2025-05-07 04:30:00+00:00,2025-05-07 04:30:00+00:00
O-20250507-043000-MACD-000-998,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-511,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3552,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1826.8,0.0,['0.00913400 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b928447e-28a6-4d09-a33a-4ea67e6bb268,2025-05-07 04:30:00+00:00,2025-05-07 04:30:00+00:00
O-20250507-043300-MACD-000-1000,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-489,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3532,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,96433.3,0.0,['0.48216650 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,33333eb5-bffc-4b39-882a-ac6c9065d128,2025-05-07 04:33:00+00:00,2025-05-07 04:33:00+00:00
O-20250507-043300-MACD-000-999,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-488,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3531,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,96433.3,0.0,['0.48216650 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5486cf1d-a5a8-4a26-a815-839234cf712e,2025-05-07 04:33:00+00:00,2025-05-07 04:33:00+00:00
O-20250507-045400-MACD-000-1001,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-490,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3540,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,96534.1,0.0,['0.48267050 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,d9fbaaff-23a1-428e-940e-f38563cf3e7a,2025-05-07 04:54:00+00:00,2025-05-07 04:54:00+00:00
O-20250507-045400-MACD-000-1002,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-491,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3541,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,96534.1,0.0,['0.48267050 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,892beedb-77fc-487d-931c-bdf4a9f4954e,2025-05-07 04:54:00+00:00,2025-05-07 04:54:00+00:00
O-20250507-050900-MACD-000-1003,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-492,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3547,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,96452.8,0.0,['0.48226400 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,b7f3c806-2998-4899-af6b-ad97a5d8aa94,2025-05-07 05:09:00+00:00,2025-05-07 05:09:00+00:00
O-20250507-050900-MACD-000-1004,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-493,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3548,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,96452.8,0.0,['0.48226400 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,70e423da-2a11-4f6f-8f88-7cce1df9f1ad,2025-05-07 05:09:00+00:00,2025-05-07 05:09:00+00:00
O-20250507-051800-MACD-000-1005,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-512,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3569,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1828.44,0.0,['0.00914220 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,2ea92378-76b9-441d-a5c9-9d9065c721eb,2025-05-07 05:18:00+00:00,2025-05-07 05:18:00+00:00
O-20250507-051800-MACD-000-1006,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-513,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3570,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1828.44,0.0,['0.00914220 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,97e4ae7b-acb8-4488-8a7d-ce2e104d71d0,2025-05-07 05:18:00+00:00,2025-05-07 05:18:00+00:00
O-20250507-053600-MACD-000-1007,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-514,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3577,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1825.5,0.0,['0.00912750 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,a75b80ce-18f5-4477-8f1f-2a5912c56e5b,2025-05-07 05:36:00+00:00,2025-05-07 05:36:00+00:00
O-20250507-053600-MACD-000-1008,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-515,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3578,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1825.5,0.0,['0.00912750 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,3f0da8b5-24eb-4b00-b971-26c00cbef0b9,2025-05-07 05:36:00+00:00,2025-05-07 05:36:00+00:00
O-20250507-055700-MACD-000-1009,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-516,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3586,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1827.65,0.0,['0.00913825 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,3fcbf531-8290-404f-b9ec-94873e3c7a43,2025-05-07 05:57:00+00:00,2025-05-07 05:57:00+00:00
O-20250507-055700-MACD-000-1010,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-517,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3587,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1827.65,0.0,['0.00913825 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4cafa244-7d73-471c-a34a-ce7980b70036,2025-05-07 05:57:00+00:00,2025-05-07 05:57:00+00:00
O-20250507-060000-MACD-000-1011,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-494,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3566,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,96383.0,0.0,['0.48191500 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0dd12112-0b8e-4a65-9822-0e3c705194c5,2025-05-07 06:00:00+00:00,2025-05-07 06:00:00+00:00
O-20250507-060000-MACD-000-1012,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-495,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3567,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,96383.0,0.0,['0.48191500 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,cda91e04-10c2-41bb-b685-a3af2ed1e6c4,2025-05-07 06:00:00+00:00,2025-05-07 06:00:00+00:00
O-20250507-062700-MACD-000-1013,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-518,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3598,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1828.09,0.0,['0.00914045 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,0027d2b8-8c87-4c1b-ac7b-047d1cf1bd92,2025-05-07 06:27:00+00:00,2025-05-07 06:27:00+00:00
O-20250507-062700-MACD-000-1014,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-519,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3599,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1828.09,0.0,['0.00914045 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,837e7372-cc7c-4e71-9802-8738e7c76a94,2025-05-07 06:27:00+00:00,2025-05-07 06:27:00+00:00
O-20250507-063900-MACD-000-1015,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-496,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3581,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,96489.9,0.0,['0.48244950 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,539e71e8-6b2f-43c2-a8b2-f4a3c5a8fec7,2025-05-07 06:39:00+00:00,2025-05-07 06:39:00+00:00
O-20250507-063900-MACD-000-1016,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-497,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3582,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,96489.9,0.0,['0.48244950 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,f673804f-6b02-445a-980c-5d7dc232596d,2025-05-07 06:39:00+00:00,2025-05-07 06:39:00+00:00
O-20250507-070000-MACD-000-1017,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-498,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3590,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,96564.9,0.0,['0.48282450 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,54ff69e4-4bb3-4fb1-b662-bd595dc5195e,2025-05-07 07:00:00+00:00,2025-05-07 07:00:00+00:00
O-20250507-070000-MACD-000-1018,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-499,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3591,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,96564.9,0.0,['0.48282450 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,6d3b9323-5eb1-4a4b-8e44-58d2ec30bfa2,2025-05-07 07:00:00+00:00,2025-05-07 07:00:00+00:00
O-20250507-070000-MACD-000-1019,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-520,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3611,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1830.0,0.0,['0.00915000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7b026beb-1d6c-4def-8c1a-485f29d1c8e8,2025-05-07 07:00:00+00:00,2025-05-07 07:00:00+00:00
O-20250507-070000-MACD-000-1020,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-521,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3612,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1830.0,0.0,['0.00915000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,7cd0b643-e75c-4e55-b68b-fa8e33b9983b,2025-05-07 07:00:00+00:00,2025-05-07 07:00:00+00:00
O-20250507-080900-MACD-000-1021,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-500,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3615,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,96807.9,0.0,['0.48403950 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,8bc42cd4-fe03-449c-8e11-467e546f9350,2025-05-07 08:09:00+00:00,2025-05-07 08:09:00+00:00
O-20250507-080900-MACD-000-1022,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-501,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3616,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,96807.9,0.0,['0.48403950 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,fb01e2ca-2344-44b7-9c4a-5fe6847a664d,2025-05-07 08:09:00+00:00,2025-05-07 08:09:00+00:00
O-20250507-080900-MACD-000-1023,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-522,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3636,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1833.63,0.0,['0.00916815 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,355f2d85-f311-4309-9cd9-3233532e8499,2025-05-07 08:09:00+00:00,2025-05-07 08:09:00+00:00
O-20250507-080900-MACD-000-1024,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-523,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3637,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1833.63,0.0,['0.00916815 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,c82a94de-8d61-4e20-b77b-9d2712d26681,2025-05-07 08:09:00+00:00,2025-05-07 08:09:00+00:00
O-20250507-083000-MACD-000-1025,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-524,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3645,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1838.06,0.0,['0.00919030 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ad0bfd77-5712-49b1-8365-669463f222e6,2025-05-07 08:30:00+00:00,2025-05-07 08:30:00+00:00
O-20250507-083000-MACD-000-1026,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-525,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3646,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1838.06,0.0,['0.00919030 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,43a55af7-091f-44c6-ad52-f3deb11e38a4,2025-05-07 08:30:00+00:00,2025-05-07 08:30:00+00:00
O-20250507-083900-MACD-000-1027,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-502,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3627,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,97002.6,0.0,['0.48501300 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,562c16e6-65c2-4569-8a83-7418179dbe60,2025-05-07 08:39:00+00:00,2025-05-07 08:39:00+00:00
O-20250507-083900-MACD-000-1028,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-503,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3628,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,97002.6,0.0,['0.48501300 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,4450e77e-0910-4542-8b6f-02db736d6d59,2025-05-07 08:39:00+00:00,2025-05-07 08:39:00+00:00
O-20250507-085100-MACD-000-1029,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-504,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3633,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,96930.0,0.0,['0.48465000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,dc4b637c-54b8-48a9-bed7-33157e5f2c71,2025-05-07 08:51:00+00:00,2025-05-07 08:51:00+00:00
O-20250507-085100-MACD-000-1030,OKX-MACD,MACDStrategy-000,BTC/USDT.OKX,OKX-1-505,BTC/USDT.OKX-MACDStrategy-000,OKX-001,OKX-1-3634,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,96930.0,0.0,['0.48465000 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,3970be7a-c586-466f-bfc0-a34965aaf707,2025-05-07 08:51:00+00:00,2025-05-07 08:51:00+00:00
O-20250507-085700-MACD-000-1031,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-526,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3656,MARKET,SELL,0.0100,GTC,True,False,0.0100,TAKER,1839.77,0.0,['0.00919885 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5941d005-2214-446e-b99a-46d4c89df14b,2025-05-07 08:57:00+00:00,2025-05-07 08:57:00+00:00
O-20250507-085700-MACD-000-1032,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-527,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3657,MARKET,SELL,0.0100,GTC,False,False,0.0100,TAKER,1839.77,0.0,['0.00919885 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,fe01e4a3-088a-439f-8ab5-3ec69a71a9f6,2025-05-07 08:57:00+00:00,2025-05-07 08:57:00+00:00
O-20250507-090000-MACD-000-1033,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-528,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3659,MARKET,BUY,0.0100,GTC,True,False,0.0100,TAKER,1841.13,0.0,['0.00920565 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,ed742809-c6b5-4354-b270-741c039611a9,2025-05-07 09:00:00+00:00,2025-05-07 09:00:00+00:00
O-20250507-090000-MACD-000-1034,OKX-MACD,MACDStrategy-000,ETH/USDT.OKX,OKX-2-529,ETH/USDT.OKX-MACDStrategy-000,OKX-001,OKX-2-3660,MARKET,BUY,0.0100,GTC,False,False,0.0100,TAKER,1841.13,0.0,['0.00920565 USDT'],NO_TRIGGER,FILLED,NO_CONTINGENCY,,,,,,,,5e8f7f5c-76db-41a3-8320-f36831d91370,2025-05-07 09:00:00+00:00,2025-05-07 09:00:00+00:00
