,total,locked,free,currency,account_id,account_type,base_currency,margins,reported,info
2025-05-06 04:51:00+00:00,9790.33138220,0.09111715,9790.24026505,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09111715', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 05:03:00+00:00,9789.52296520,4.86422565,9784.65873955,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09111715', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.77310850', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 05:03:00+00:00,9789.05054820,0.09111715,9788.95943105,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09111715', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 06:03:00+00:00,9789.56862620,4.86252885,9784.70609735,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09111715', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.77141170', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 06:03:00+00:00,9789.09670420,0.09111715,9789.00558705,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09111715', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 06:03:00+00:00,9789.11019395,4.85752935,9784.25266460,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09111715', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.76641220', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 06:03:00+00:00,9789.10118370,4.76641220,9784.33477150,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.76641220', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 07:18:00+00:00,9788.76519370,4.85741573,9783.90777797,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.76641220', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09100353', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 07:18:00+00:00,9788.29320370,0.09100353,9788.20220017,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09100353', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 07:18:00+00:00,9788.30018545,4.85810253,9783.44208292,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09100353', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.76709900', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 07:18:00+00:00,9788.29116720,4.76709900,9783.52406820,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.76709900', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 07:48:00+00:00,9788.26504040,4.85818333,9783.40685707,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.76709900', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09108433', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 07:48:00+00:00,9788.25601360,4.76709900,9783.48891460,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.76709900', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 08:00:00+00:00,9788.21800130,4.85826968,9783.35973162,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.76709900', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09117068', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 08:00:00+00:00,9788.20898900,4.76709900,9783.44189000,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.76709900', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 08:39:00+00:00,9790.30528250,4.85812323,9785.44715927,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.76709900', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09102423', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 08:39:00+00:00,9789.83457600,0.09102423,9789.74355177,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09102423', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 08:42:00+00:00,9789.86588385,4.84515988,9785.02072397,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09102423', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75413565', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 08:42:00+00:00,9789.85689170,4.75413565,9785.10275605,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75413565', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 09:18:00+00:00,9789.35420120,4.84495637,9784.50924483,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75413565', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09082072', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 09:18:00+00:00,9788.88351070,0.09082072,9788.79268998,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09082072', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 09:21:00+00:00,9788.85202980,4.84479477,9784.00723503,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09082072', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75397405', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 09:21:00+00:00,9788.84304890,4.75397405,9784.08907485,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75397405', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 09:33:00+00:00,9788.80985590,4.84468114,9783.96517476,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75397405', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09070709', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 09:33:00+00:00,9788.80086290,4.75397405,9784.04688885,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75397405', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 09:42:00+00:00,9788.73399885,4.84480335,9783.88919550,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75397405', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09082930', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 09:42:00+00:00,9788.72503480,4.75397405,9783.97106075,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75397405', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 09:51:00+00:00,9787.93518480,4.84451096,9783.09067384,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75397405', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09053691', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 09:51:00+00:00,9787.46433480,0.09053691,9787.37379789,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09053691', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 09:54:00+00:00,9787.41024820,4.84612191,9782.56412629,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09053691', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75558500', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 09:54:00+00:00,9787.40126160,4.75558500,9782.64567660,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75558500', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 10:09:00+00:00,9787.35629300,4.84634966,9782.50994334,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75558500', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09076466', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 10:09:00+00:00,9787.34732440,4.75558500,9782.59173940,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75558500', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 10:18:00+00:00,9787.30383855,4.84616786,9782.45767069,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75558500', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09058286', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 10:18:00+00:00,9787.29485270,4.75558500,9782.53926770,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75558500', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 10:21:00+00:00,9787.23859050,4.84634209,9782.39224841,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75558500', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09075709', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 10:21:00+00:00,9787.22962830,4.75558500,9782.47404330,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75558500', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 10:30:00+00:00,9787.18594875,4.84610322,9782.33984553,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75558500', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09051822', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 10:30:00+00:00,9787.17696920,4.75558500,9782.42138420,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75558500', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 10:39:00+00:00,9785.20686920,4.84627846,9780.36059074,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75558500', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09069346', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 10:39:00+00:00,9784.73676920,0.09069346,9784.64607574,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09069346', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 10:39:00+00:00,9784.69100805,4.83870346,9779.85230459,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09069346', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.74801000', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 10:39:00+00:00,9784.68204690,4.74801000,9779.93403690,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.74801000', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 11:09:00+00:00,9784.26297240,4.83851762,9779.42445478,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.74801000', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09050762', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 11:09:00+00:00,9783.79289790,0.09050762,9783.70239028,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09050762', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 11:12:00+00:00,9783.82925940,4.83826007,9778.99099933,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09050762', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.74775245', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 11:12:00+00:00,9783.82032090,4.74775245,9779.07256845,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.74775245', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 11:24:00+00:00,9782.00192090,4.83803130,9777.16388960,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.74775245', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09027885', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 11:24:00+00:00,9781.53252090,0.09027885,9781.44224205,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09027885', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 11:24:00+00:00,9781.48060390,4.83121885,9776.64938505,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09027885', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.74094000', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 11:24:00+00:00,9781.47168690,4.74094000,9776.73074690,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.74094000', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 12:03:00+00:00,9781.30243690,4.83100170,9776.47143520,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.74094000', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09006170', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 12:03:00+00:00,9780.83318690,0.09006170,9780.74312520,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09006170', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 12:06:00+00:00,9780.91731640,4.82948670,9776.08782970,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.09006170', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.73942500', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 12:06:00+00:00,9780.90844590,4.73942500,9776.16902090,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.73942500', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 13:03:00+00:00,9779.78752190,4.82901705,9774.95850485,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.73942500', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08959205', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 13:03:00+00:00,9779.31859790,0.08959205,9779.22900585,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08959205', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 13:06:00+00:00,9779.22696880,4.82572445,9774.40124435,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08959205', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.73613240', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 13:06:00+00:00,9779.21813970,4.73613240,9774.48200730,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.73613240', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 13:39:00+00:00,9777.73570920,4.82530631,9772.91040289,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.73613240', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08917391', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 13:39:00+00:00,9777.26627870,0.08917391,9777.17710479,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08917391', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 13:39:00+00:00,9777.23353765,4.83042196,9772.40311569,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08917391', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.74124805', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 13:39:00+00:00,9777.22469660,4.74124805,9772.48344855,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.74124805', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 13:48:00+00:00,9774.20354260,4.83054266,9769.37299994,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.74124805', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08929461', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 13:48:00+00:00,9773.73538860,0.08929461,9773.64609399,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08929461', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 13:48:00+00:00,9773.58261955,4.81765001,9768.76496954,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08929461', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.72835540', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 13:48:00+00:00,9773.57385050,4.72835540,9768.84549510,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.72835540', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 14:00:00+00:00,9769.84906900,4.81692281,9765.03214619,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.72835540', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08856741', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 14:00:00+00:00,9769.37928750,0.08856741,9769.29072009,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08856741', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 14:00:00+00:00,9769.26066355,4.83336056,9764.42730299,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08856741', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.74479315', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 14:00:00+00:00,9769.25183960,4.74479315,9764.50704645,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.74479315', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 14:48:00+00:00,9771.77256210,4.83391505,9766.93864705,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.74479315', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08912190', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 14:48:00+00:00,9771.30128460,0.08912190,9771.21216270,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08912190', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 14:51:00+00:00,9771.31804785,4.84902465,9766.46902320,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08912190', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75990275', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 14:51:00+00:00,9771.30921110,4.75990275,9766.54930835,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75990275', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 15:18:00+00:00,9769.73138060,4.84915393,9764.88222667,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.75990275', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08925118', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 15:18:00+00:00,9769.25955010,0.08925118,9769.17029892,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08925118', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
2025-05-06 15:21:00+00:00,9769.20539070,4.85473923,9764.35065147,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08925118', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.76548805', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 15:21:00+00:00,9769.19653130,4.76548805,9764.43104325,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.76548805', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}]",False,{}
2025-05-06 15:51:00+00:00,9769.49531530,4.85496799,9764.64034731,USDT,OKX-001,MARGIN,USDT,"[{'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '4.76548805', 'currency': 'USDT', 'instrument_id': 'BTC/USDT.OKX'}, {'type': 'MarginBalance', 'initial': '0E-8', 'maintenance': '0.08947994', 'currency': 'USDT', 'instrument_id': 'ETH/USDT.OKX'}]",False,{}
